id produit;nom;ean13;action;date;employé;
"1193";"Cantal du GAEC Clavel 200 g environ";"";"Modification produit";"2020-04-08 19:29:28";"M. Duchassin";
"1151";"Salers du GAEC Clavel (par 100 g)";"";"Modification produit";"2020-04-08 19:29:03";"M. Duchassin";
"1110";"Bleu de Gex BIO 500g de fromage";"";"Modification produit";"2020-04-08 19:28:10";"M. Duchassin";
"1107";"Morbier BIO 500g de fromage";"";"Modification produit";"2020-04-08 19:27:48";"M. Duchassin";
"1105";"Tomme de Franche Comté BIO 500g de fromage";"";"Modification produit";"2020-04-08 19:27:24";"M. Duchassin";
"217";"";"";"Modification produit";"2020-04-08 19:26:13";"M. Duchassin";
"86";"Tomme de Vache à la portion de 200g de fromage";"";"Modification produit";"2020-04-08 19:25:49";"M. Duchassin";
"46";"Saint Nectaire 250 g de fromage";"";"Modification produit";"2020-04-08 19:25:09";"M. Duchassin";
"1311";"Tome Capritte au lait de chèvre. Portion de 200 G environ  Echange Paysan";"";"Modification produit";"2020-04-08 19:21:13";"M. Duchassin";
"1598";"Yaourt Bi-couche Fraise 125G  à l'unité. Echange Paysans";"";"Modification produit";"2020-04-08 19:20:13";"M. Duchassin";
"1597";"Yaourt Bi-couche Citrons 125G  à l'unité. Echange Paysans";"3443860002024";"Modification produit";"2020-04-08 19:19:51";"M. Duchassin";
"1529";"Yaourt Nature fermier. Nouveau Echange Paysans";"";"Modification produit";"2020-04-08 19:19:29";"M. Duchassin";
"1462";"Faisselle Brebis  Fermiere Bio 100 G. Echange Paysans";"3701259600269";"Modification produit";"2020-04-08 19:18:40";"M. Duchassin";
"1461";"Yaourt Brebis Nature Fermier Bio 125 G. Echange Paysans";"";"Modification produit";"2020-04-08 19:18:19";"M. Duchassin";
"1375";"Fromage Raclette L'Estoilie 250 G environ Echange Paysans";"";"Modification produit";"2020-04-08 19:18:00";"M. Duchassin";
"1374";"Yaourt fermier aux arômes naturels de vanille 125G  à l'unité. Echange Paysans";"3456570000129";"Modification produit";"2020-04-08 19:17:31";"M. Duchassin";
"1342";"Fromage Blanc 1 Kg   au Lait Cru Bio Echanges Paysans";"";"Modification produit";"2020-04-08 19:16:11";"M. Duchassin";
"1341";"Faisselle de Vache au lait cru pot individuel 125 g Bio Echanges Paysans";"";"Modification produit";"2020-04-08 19:15:40";"M. Duchassin";
"1309";"Yaourt aromatisé caramel au lait entier  125 G  à l'unité. Echange Paysans";"";"Modification produit";"2020-04-08 19:12:56";"M. Duchassin";
"1307";"Crème dessert café  125 G  à l'unité. Echange Paysans";"3456570000204";"Modification produit";"2020-04-08 19:12:07";"M. Duchassin";
"1305";"Faisselles 100 g 40 % à l'unité Echange Paysans";"";"Modification produit";"2020-04-08 19:08:46";"M. Duchassin";
"1034";"Pain d'épices 25% miel 250gr - Abeille royale";"3540860004208";"Modification produit";"2020-04-08 15:48:18";"F. Barbosa";
"1034";"Pain d'épices 25% miel 250gr - Abeille royale";"3540860004208";"Disabling";"2020-04-08 15:48:18";"F. Barbosa";
"1602";"ECO-EPONGE";"4007547605008";"Création produit";"2020-04-08 15:42:55";"F. Barbosa";
"224";"Carottes terre (au kg) ";"";"Product status switched to enable";"2020-04-05 17:20:12";"M. Monpoix";
"821";"Pommes Golden Htes Alpes conv (au Kg)";"";"Product status switched to enable";"2020-04-05 11:22:21";"N. Dupont-Lasserre";
"583";"Concentré vaisselle, à l'aloe vera bio, mains sensibles 500ml";"3517360018189";"Modification produit";"2020-04-05 09:47:54";"C. Nauts";
"1468";"Noix de cajou natures 100g";"3456300004366";"Modification produit";"2020-04-05 09:43:45";"C. Nauts";
"490";"Soja cuisine sans gluten 20cl";"3760020508418";"Modification produit";"2020-04-05 09:43:24";"C. Nauts";
"1188";"Muesli Myrtilles Goji et Cranberries sans sucres ajoutés 375gr";"3456300006605";"Modification produit";"2020-04-05 09:29:06";"C. Nauts";
"1188";"Muesli Myrtilles Goji et Cranberries sans sucres ajoutés 375gr";"3456300006605";"Enabling";"2020-04-05 09:29:00";"C. Nauts";
"1601";"Farine de blé 5 céréales   1kg  Moulin Saint Joseph";"3760060330123";"Enabling";"2020-04-05 09:21:04";"C. Nauts";
"1600";"Farine de blé T110  1kg  Moulin Saint Joseph";"3760060330031";"Enabling";"2020-04-05 09:19:52";"C. Nauts";
"1599";"Farine de blé T80 1kg Moulin Saint Joseph";"3760060330024";"Enabling";"2020-04-05 09:15:59";"C. Nauts";
"1450";"Chips nature paille  Family chips - 125g";"3546581250177";"Product status switched to enable";"2020-04-05 09:10:57";"C. Nauts";
"1450";"Chips nature paille  Family chips - 125g";"3546581250177";"Product status switched to disable";"2020-04-05 09:10:55";"C. Nauts";
"1085";"Chocolat lait noisettes El Inti BIO  100g";"3760147070430";"Modification produit";"2020-04-05 09:09:15";"C. Nauts";
"1083";"Chocolat au lait El Inti BIO 100g";"3760147070041";"Modification produit";"2020-04-05 09:07:50";"C. Nauts";
"1085";"Chocolat lait noisettes El Inti BIO  100g";"3760147070430";"Product status switched to enable";"2020-04-05 08:59:06";"C. Nauts";
"1094";"Olives noires AOC  Bio  Bocal 240g";"5201892042238";"Product status switched to disable";"2020-04-05 08:53:59";"C. Nauts";
"231";"Pommes de terre CHARLOTTE BIO (au kg) ";"";"Modification produit";"2020-04-05 08:37:42";"J. Bayle";
"1588";"Blettes multicolore France BIO NATURDIS au kg";"";"Product status switched to disable";"2020-04-04 20:32:32";"J. Bayle";
"1031";"Blettes BIO multicolore de Grasse à la botte";"";"Modification produit";"2020-04-04 20:32:23";"J. Bayle";
"1022";"Blettes petite de Grasse BIO Naturdis (à la botte)";"";"Modification produit";"2020-04-04 20:32:07";"J. Bayle";
"1031";"Blettes BIO multicolore de Grasse à la botte";"";"Disabling";"2020-04-04 20:30:23";"J. Bayle";
"1031";"Blettes BIO multicolore de Grasse à la botte";"";"Enabling";"2020-04-04 20:29:07";"J. Bayle";
"78";"Oranges Bio Feuille de Sicile au kg";"";"Product status switched to disable";"2020-04-04 20:13:41";"J. Bayle";
"78";"Oranges Bio Feuille de Sicile au kg";"";"Modification produit";"2020-04-04 20:13:36";"J. Bayle";
"1072";"Asperges blanches  des Landes calibre  16 22 en botte de 500 g) bio";"";"Product status switched to enable";"2020-04-04 20:13:01";"J. Bayle";
"1590";"Patate douce BIO France (au kg)";"";"Product status switched to enable";"2020-04-04 20:12:48";"J. Bayle";
"1338";"Chou rave BIO de Grasse vendu à la pièce";"";"Product status switched to enable";"2020-04-04 20:12:36";"J. Bayle";
"1598";"Yaourt Bi-couche Fraise 125G  à l'unité. Echange Paysans";"";"Enabling";"2020-04-04 20:00:00";"N. Dupont-Lasserre";
"1531";"Pommes Idared  calibre (75 80) au kg) Échange paysans";"";"Product status switched to enable";"2020-04-04 19:07:34";"N. Dupont-Lasserre";
"1461";"Yaourt Brebis Nature Fermier Bio 125 G. Echange Paysans";"";"Modification produit";"2020-04-04 19:01:36";"N. Dupont-Lasserre";
"1596";"";"";"Suppression produit";"2020-04-04 18:59:12";"N. Dupont-Lasserre";
"1311";"Tome Capritte au lait de chèvre. Portion de 200 G environ  Echange Paysan";"";"Product status switched to enable";"2020-04-04 18:45:47";"N. Dupont-Lasserre";
"821";"Pommes Golden Htes Alpes conv (au Kg)";"";"Modification produit";"2020-04-04 16:11:38";"M. Depeyre";
"941";"Oignons jaunes France BIO (au 500g)";"";"Modification produit";"2020-04-04 15:55:41";"M. Depeyre";
"1573";"Beurre de baratte  demi sel  250g tante helene";"3273220142219";"Modification produit";"2020-04-04 15:47:52";"M. Depeyre";
"1549";"Confiture kiwi et citron vert bio, tonka 250 g";"";"Modification produit";"2020-04-04 10:18:43";"N. Dupont-Lasserre";
"1484";"Confiture orange aux épices 250G";"";"Product status switched to enable";"2020-04-04 10:16:48";"N. Dupont-Lasserre";
"1338";"Chou rave BIO de Grasse vendu à la pièce";"";"Modification produit";"2020-04-03 16:07:35";"J. Bayle";
"1574";"Pâte à tartiner noisette cacao sans sucres ajoutés et sans huile de palme karéléa 750g";"3456300004755";"Modification produit";"2020-04-03 12:21:03";"C. Nauts";
"1359";"";"";"Suppression produit";"2020-04-03 12:20:35";"C. Nauts";
"1360";"";"";"Suppression produit";"2020-04-03 12:20:23";"C. Nauts";
"1595";"Biscuits palmiers dorés sans sucres ajoutés karéléa 100g";"3760020506841";"Modification produit";"2020-04-03 12:19:43";"C. Nauts";
"1595";"Biscuits palmiers dorés sans sucres ajoutés karéléa 100g";"3760020506841";"Enabling";"2020-04-03 12:17:51";"C. Nauts";
"708";"Palmier pur beurre bio 100g";"3760020509927";"Modification produit";"2020-04-03 12:16:30";"C. Nauts";
"1576";"Soude en cristaux 500g";"3760138831361";"Modification produit";"2020-04-03 12:15:16";"J. Lombarteix";
"1577";"HUILE DE TOURNESOL 1L";"8052440072217";"Modification produit";"2020-04-03 12:14:58";"J. Lombarteix";
"1594";"Orge perlé  500GR Markal";"3329482231205";"Enabling";"2020-04-03 12:06:59";"C. Nauts";
"1593";"Kasha sarrasin grillé 500GR Markal";"3329482541205";"Enabling";"2020-04-03 12:02:32";"C. Nauts";
"1592";"Graines de tournesol Markal 250g";"3329488411250";"Enabling";"2020-04-03 11:57:10";"C. Nauts";
"1591";"Graines de courges Markal 500g";"3329488211201";"Création produit";"2020-04-03 10:59:49";"C. Nauts";
"1584";"Salade Frisée Agric Raisonnée (à la pièce)";"";"Modification produit";"2020-04-03 08:38:14";"J. Bayle";
"1039";"Oranges Rouges Sanguinelli BIO (au kg)";"";"Modification produit";"2020-04-03 00:21:30";"N. Maurent";
"1039";"Oranges Rouges Sanguinelli BIO (au kg)";"";"Enabling";"2020-04-03 00:20:06";"N. Maurent";
"1590";"Patate douce BIO France (au kg)";"";"Modification produit";"2020-04-02 22:21:27";"J. Bayle";
"1564";"";"";"Product status switched to disable";"2020-04-02 18:31:50";"C. Nauts";
"1563";"Fromage Parmesan  Reggiano 150g";"4026913180086";"Product status switched to disable";"2020-04-02 18:31:43";"C. Nauts";
"1556";"Crème Fraîche De Normandie 20cl Bio yo gourmand";"";"Product status switched to enable";"2020-04-02 18:31:24";"C. Nauts";
"224";"Carottes terre (au kg) ";"";"Modification produit";"2020-04-02 18:30:01";"M. Monpoix";
"224";"Carottes terre (au kg) ";"";"Enabling";"2020-04-02 18:30:01";"M. Monpoix";
"1484";"Confiture orange aux épices 250G";"";"Product status switched to disable";"2020-04-01 20:37:39";"M. Duchassin";
"1584";"Salade Frisée Agric Raisonnée (à la pièce)";"";"Product status switched to disable";"2020-04-01 11:18:54";"J. Bayle";
"706";"Coco cuisine gourmand sans gluten  20cl";"3456300008180";"Product status switched to disable";"2020-04-01 10:23:35";"C. Nauts";
"1031";"Blettes BIO multicolore de Grasse à la botte";"";"Product status switched to disable";"2020-04-01 09:31:51";"J. Bayle";
"1587";"Beurre doux Biogam 250g";"3382323511003";"Enabling";"2020-03-31 15:00:42";"C. Nauts";
"1586";"";"";"Suppression produit";"2020-03-30 09:59:48";"C. Nauts";
"1575";"";"";"Suppression produit";"2020-03-30 09:59:41";"C. Nauts";
"1575";"";"";"Product status switched to disable";"2020-03-30 09:59:29";"C. Nauts";
"1575";"";"";"Product status switched to enable";"2020-03-30 09:59:25";"C. Nauts";
"1574";"Pâte à tartiner noisette cacao sans sucres ajoutés et sans huile de palme karéléa 750g";"3456300004755";"Enabling";"2020-03-30 09:55:36";"C. Nauts";
"569";"Huile vierge de coco BIO 500ml";"3456300004625";"Modification produit";"2020-03-30 09:44:43";"C. Nauts";
"522";"Nettoyant universel lavandin multi usage tout en 1 1L";"3517360009460";"Modification produit";"2020-03-30 09:38:08";"C. Nauts";
"1585";"Citron BIO (au 500g)";"";"Modification produit";"2020-03-29 17:31:51";"M. Monpoix";
"1585";"Citron BIO (au 500g)";"";"Modification produit";"2020-03-29 16:33:55";"M. Duchassin";
"1390";"Noix Grenoble Bio  (au Kg)";"";"Product status switched to disable";"2020-03-29 15:09:14";"J. Lombarteix";
"1411";"Chocolat tablette au lait 50%  GUATEMALA 70g";"705632793008";"Product status switched to disable";"2020-03-29 15:08:41";"J. Lombarteix";
"411";"Févettes Primeur ( prix au 100 g) minimum Cde 200g";"";"Modification produit";"2020-03-29 13:30:10";"M. Duchassin";
"996";"Ail violet (à l'hectogramme)";"";"Product status switched to enable";"2020-03-29 12:42:33";"M. Josse";
"802";"Ail Blanc Espagne BIO (au 100g)";"";"Product status switched to disable";"2020-03-29 12:42:22";"M. Josse";
"802";"Ail Blanc Espagne BIO (au 100g)";"";"Product status switched to enable";"2020-03-29 12:40:42";"M. Josse";
"411";"Févettes Primeur ( prix au 100 g) minimum Cde 200g";"";"Modification produit";"2020-03-29 11:04:32";"C. Nauts";
"411";"Févettes Primeur ( prix au 100 g) minimum Cde 200g";"";"Modification produit";"2020-03-29 10:02:20";"N. Dupont-Lasserre";
"1580";"Pain d'épices artisanal 300 g";"";"Modification produit";"2020-03-29 09:49:35";"N. Dupont-Lasserre";
"1479";"chou lisse AR à la pièce";"";"Product status switched to enable";"2020-03-29 08:20:21";"N. Dupont-Lasserre";
"1476";"chou rouge AR vendu à la pièce payé au KG";"";"Product status switched to enable";"2020-03-29 08:20:06";"N. Dupont-Lasserre";
"1395";"Chou frisé Agric R (vendu à la pièce prix au kg)";"";"Product status switched to enable";"2020-03-29 08:19:44";"N. Dupont-Lasserre";
"1395";"Chou frisé Agric R (vendu à la pièce prix au kg)";"";"Product status switched to disable";"2020-03-29 08:18:01";"N. Dupont-Lasserre";
"1479";"chou lisse AR à la pièce";"";"Product status switched to disable";"2020-03-29 08:16:54";"N. Dupont-Lasserre";
"1476";"chou rouge AR vendu à la pièce payé au KG";"";"Product status switched to disable";"2020-03-29 08:16:27";"N. Dupont-Lasserre";
"1147";"Fleurs de courgette Mandelieu BIO (barquette de 10-12 fleurs)";"";"Modification produit";"2020-03-28 18:44:35";"N. Dupont-Lasserre";
"1585";"Citron BIO (au 500g)";"";"Enabling";"2020-03-28 17:28:54";"M. Monpoix";
"1494";"Cannelle en poudre 35g";"3417960022527";"Modification produit";"2020-03-28 14:36:37";"M. Monpoix";
"668";"Clémentines d'Italie BIO (au Kg)";"";"Modification produit";"2020-03-28 14:25:00";"V. Bertrand";
"1147";"Fleurs de courgette Mandelieu BIO (barquette de 10-12 fleurs)";"";"Product status switched to enable";"2020-03-28 09:20:04";"J. Bayle";
"1582";"Salade Batavia Agric Raisonnée (à la pièce)";"";"Product status switched to enable";"2020-03-28 09:17:12";"J. Bayle";
"1583";"Salade Feuille de chêne rouge Agric Raisonnée (à la pièce)";"";"Product status switched to enable";"2020-03-28 09:17:05";"J. Bayle";
"1584";"Salade Frisée Agric Raisonnée (à la pièce)";"";"Product status switched to enable";"2020-03-28 09:16:57";"J. Bayle";
"1581";"Fraises Gariguette Tanneron AR ( Barquette de300g)";"";"Product status switched to enable";"2020-03-28 09:16:50";"J. Bayle";
"721";"Betteraves crues France BIO (au 500g)";"";"Product status switched to enable";"2020-03-28 06:37:13";"E. Granier";
"1543";"Pousses dépinards  Agric R à l'hectogramme (100g)";"";"Modification produit";"2020-03-26 19:42:44";"M. Josse";
"1475";"Petit navet fane AR à la botte";"";"Modification produit";"2020-03-26 19:41:38";"M. Josse";
"1475";"Petit navet fane AR à la botte";"";"Product status switched to disable";"2020-03-26 19:41:08";"M. Josse";
"1366";"Chou Brocoli Agric R (par 500g)";"";"Modification produit";"2020-03-26 19:40:50";"M. Josse";
"1366";"Chou Brocoli Agric R (par 500g)";"";"Product status switched to disable";"2020-03-26 19:40:29";"M. Josse";
"1542";"Salade Laitue BIO (à la pièce)";"";"Modification produit";"2020-03-26 19:39:24";"M. Josse";
"1542";"Salade Laitue BIO (à la pièce)";"";"Product status switched to disable";"2020-03-26 19:39:07";"M. Josse";
"1541";"Salade Batavia rouge BIO (à la pièce)";"";"Modification produit";"2020-03-26 19:39:01";"M. Josse";
"1541";"Salade Batavia rouge BIO (à la pièce)";"";"Product status switched to disable";"2020-03-26 19:38:42";"M. Josse";
"738";"Salade Batavia BIO (à la pièce)";"";"Modification produit";"2020-03-26 19:37:57";"M. Josse";
"565";"Céleri branche BIO VIDAL (au 100 g)";"";"Modification produit";"2020-03-26 19:37:25";"M. Josse";
"991";"Cebettes à la botte Bio Vidal";"";"Product status switched to disable";"2020-03-26 19:36:14";"M. Josse";
"738";"Salade Batavia BIO (à la pièce)";"";"Product status switched to disable";"2020-03-26 19:35:59";"M. Josse";
"565";"Céleri branche BIO VIDAL (au 100 g)";"";"Product status switched to disable";"2020-03-26 19:35:48";"M. Josse";
"1583";"Salade Feuille de chêne rouge Agric Raisonnée (à la pièce)";"";"Modification produit";"2020-03-26 18:35:04";"J. Bayle";
"1582";"Salade Batavia Agric Raisonnée (à la pièce)";"";"Modification produit";"2020-03-26 18:13:00";"J. Bayle";
"1374";"Yaourt fermier aux arômes naturels de vanille 125G  à l'unité. Echange Paysans";"3456570000129";"Product status switched to enable";"2020-03-26 17:58:29";"C. Saint-Amans";
"1313";"Fromage Blanc  fermier 40%  Pot 1 Kg. Echange Paysans";"3456570000020";"Modification produit";"2020-03-26 12:50:48";"J. Lombarteix";
"1557";"Beurre  demi sel  125g Gaborit";"3438860004055";"Product status switched to disable";"2020-03-26 11:08:51";"C. Nauts";
"1564";"";"";"Modification produit";"2020-03-26 11:05:20";"C. Nauts";
"125";"Pain aux céréales (400g)";"";"Modification produit";"2020-03-26 10:54:04";"M. Duchassin";
"129";"Pain blanc allongé (environ 450g)";"";"Modification produit";"2020-03-26 10:53:41";"M. Duchassin";
"152";"Pain Le petit épeautre (environ 500 g)";"";"Modification produit";"2020-03-26 10:53:01";"M. Duchassin";
"154";"Pain de campagne (par 500g)";"";"Modification produit";"2020-03-26 10:50:13";"M. Duchassin";
"464";"Pain BIO T065 au levain Baguette (300g)";"";"Modification produit";"2020-03-26 10:48:11";"M. Duchassin";
"467";"Pain BIO au levain Complet (350g)";"";"Modification produit";"2020-03-26 10:46:38";"M. Duchassin";
"468";"Pain BIO T080 au levain La Meule (400g)";"";"Modification produit";"2020-03-26 10:46:21";"M. Duchassin";
"469";"Pain BIO au levain Le Petit Epeautre (300g)";"";"Modification produit";"2020-03-26 10:46:03";"M. Duchassin";
"470";"Pain BIO au levain Maïs Sans Gluten (300g)";"";"Modification produit";"2020-03-26 10:45:42";"M. Duchassin";
"471";"Pain BIO au levain Hamburger";"";"Modification produit";"2020-03-26 10:45:27";"M. Duchassin";
"472";"Pain BIO au levain Michette aux olives bio";"";"Modification produit";"2020-03-26 10:45:04";"M. Duchassin";
"473";"Pain BIO au levain Michette aux tomates séchées";"";"Modification produit";"2020-03-26 10:44:45";"M. Duchassin";
